index_no,transcript,utterance_id,duration,language,dataset_name
1874,बिना इजाजत प्रदर्शन करने के मामले में अरविंद केजरीवाल को कोर्ट से राहत,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,6.588,hi,hindi
1875,दिल्ली-एनसीआर में महिलाओं को फिर असुरक्षित करने के लिए क्या तैयार है ओला?,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,7.02,hi,hindi
1876,'द सिटी देट नेवर स्लीप' में नशा चढ़ाएंगी भैरवी,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,4.896,hi,hindi
1877,मोदी सरकार ने लॉन्च किया ऑन लाइन हाजिरी सिस्टम,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,4.212,hi,hindi
1878,बिहार को विशेष राज्य का दर्जा दिलाना पहली प्राथमिकता: नीतीश,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,6.3,hi,hindi
1879,सायना नेहवाल: जीत का पूरा भरोसा,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,3.06,hi,hindi
1880,भारतीय विदेश मंत्री के नेपाल दौरे से प्रचंड को राहत,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,4.788,hi,hindi
1881,केजरीवाल ने लौटायी सरकार की बकाया राशि,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,4.212,hi,hindi
1882,"लाहौर की सड़क पर न्यूड बाइक स्टंट, वीडियो वायरल",d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,4.752,hi,hindi
1883,"मिस इंडिया: जब मानुषी-जैकलीन ने लगाए 'देसी गर्ल' पर ठुमके, Video",d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,7.272,hi,hindi
1884,एक क्लिक में पढ़िए बुधवार की सभी बड़ी खबरें,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,5.04,hi,hindi
1885,नहीं रहीं 'मानव कम्प्यूटर' शकुंतला देवी,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,4.428,hi,hindi
1886,Film Review: डिटेक्टिव ब्योमकेश बख्शी,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,2.916,hi,hindi
1887,बिहार में 'लालू बम' और 'नीतीश रॉकेट' ने मचाई धूम,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,4.644,hi,hindi
1888,प्रियंका को नहीं मिल रहा मनचाहा जीवनसाथी,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,4.032,hi,hindi
1889,"लालू यादव का ट्वीट, 'सारा काला धन मोदी के पूंजीपति मित्रों का'",d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,6.156,hi,hindi
1890,झारखंडः मिशनरीज ऑफ चैरिटी मामले में अब बीजेपी बनाम चर्च,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,6.516,hi,hindi
1891,दिल्ली यूनिवर्सिटी में दाखिला पाने का आखिरी मौका,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,3.456,hi,hindi
1892,...तो गिनीज बुक में दर्ज होगी प्रयागराज की ये पेंटिंग!,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,4.212,hi,hindi
1893,"'भैय्याजी सुपरहिट' में सनी, अमीषा का नया अवतार",d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,4.644,hi,hindi
1894,"फिर से दिखे नीतीश के विद्रोही तेवर, बोले- नीतियों से कोई समझौता नहीं",d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,7.596,hi,hindi
1895,शाह बोले- इंशाल्लाह भारत तेरे टुकड़े होंगे कहने वालों की पार्टी कांग्रेस,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,6.588,hi,hindi
1896,अमेरिका का कश्मीर पर मध्यस्थता करने से इनकार,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,4.32,hi,hindi
1897,आतंकी निशाने पर थे दिल्ली समेत कई बड़े शहर,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,4.248,hi,hindi
1898,दीपिका ने जवानों के साथ किए असली स्टंट!,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,4.284,hi,hindi
1899,"बाढ़ पीड़ितों से मिलने पहुंचे सांसद अनंत हेगड़े, लोग चिल्लाए- देर से क्यों आए",d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,6.192,hi,hindi
1900,बायोपिक में रियल लाइफ प्लेयर संग रोमांस करती नजर आएंगी श्रद्धा कपूर,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,5.904,hi,hindi
1901,"पद्मावती पर स्मृति ईरानी का यू-टर्न, अब दिया ये बयान",d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,4.788,hi,hindi
1902,केजरीवाल पर स्याही फेंकने वाला वीडियो फिल्म में रहेगा: सुप्रीम कोर्ट,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,4.896,hi,hindi
1903,संबंधों के बीच खूब खनकता है रूप का सिक्का,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,4.068,hi,hindi
1904,WhatsApp का पिन चैट फीचर आपका काम आसान कर देगा,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,4.644,hi,hindi
1905,"अमित शाह के घर पहुंचे नीतीश, सीट बंटवारे पर हो सकती है चर्चा",d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,5.364,hi,hindi
1906,"सर्दियों में ऑक्सीजन नहीं, शराब पीकर रहती हैं ये जिंदा",d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,5.328,hi,hindi
1907,वसुंधरा का नहीं भारत सरकार का है धौलपुर पैलेस,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,4.644,hi,hindi
1908,आध्यात्मिक पद संभालने वाले दलाई लामा आखिरी होंगे?,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,4.644,hi,hindi
1909,देश की पहली महिला डॉक्टर बन कायम की मिसाल,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,5.544,hi,hindi
1910,बुखार हुआ तो बज उठेगी बाजू पर बांधी पट्टी,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,5.436,hi,hindi
1911,लिवर का ध्यान रखें और रहें सेहतमंद,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,3.348,hi,hindi
1912,"बलूचिस्तान पर जर्मनी में पाकिस्तान के खिलाफ प्रदर्शन, परमाणु हथियारों पर बैन की मांग",d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,6.444,hi,hindi
1913,"विपक्षी नेताओं के साथ कश्मीर दौरा करना चाहते थे राहुल, राज्यपाल ने ठुकराई मांग",d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,6.408,hi,hindi
1914,इन ब्यूटी प्रोडक्ट्स का इस्तेमाल करने से पहले जान लें ये बातें,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,5.184,hi,hindi
1915,"इन प्रहरियों के पास नहीं एक भी हेलीकॉप्टर, निजी कंपनियों से मदद की आस",d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,6.876,hi,hindi
1916,बब्बर खालसा इंटरनेशनल से जुड़े संदिग्ध गुरमीत सिंह हिरासत में,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,5.832,hi,hindi
1917,"कनाडाई नागरिकता विवाद पर अक्षय से बोले अनुपम खेर, 'अब बस भी करो'",d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,8.208,hi,hindi
1918,"सोनीपत: कॉलेज कैंपस में छात्रा का कई बार सामूहिक दुष्कर्म, ब्वॉयफ्रेंड समेत तीन आरोपी",d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,7.668,hi,hindi
1919,छत्तीसगढ़ में कुछ न कुछ गलत हुआ: चिदंबरम,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,4.32,hi,hindi
1920,बांग्लादेश ने हूजी प्रमुख को गिरफ्तार किया,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,3.456,hi,hindi
1921,अगर युद्ध हुआ तो भारत इसके लिए पूरी तरह तैयार: एयर चीफ मार्शल धनोआ,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,6.192,hi,hindi
1922,लड़की को धमकी देने के मामले में रेमो को पुलिस ने दिया समन,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,5.076,hi,hindi
1923,"राजनीति की ओर रजनीकांत के बढ़ते कदम, त्रिची बैठक में उमड़ी प्रशंसकों की भीड़!",d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,7.488,hi,hindi
1924,आरबीआई नीति समीक्षा पर रहेगी नजर,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,4.032,hi,hindi
1925,रक्षाबंधन पर गाजियाबाद-अलीगढ़ के बीच चलेगी स्पेशल ईएमयू रेलगाड़ी,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,5.832,hi,hindi
1926,"सौरव गांगुली बोले, चमत्कारी हैं महेंद्र सिंह धोनी",d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,3.924,hi,hindi
1927,उत्तरी दिल्ली: कई बैठकों के बाद हड़ताल खत्म करने को तैयार सफाईकर्मी,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,6.948,hi,hindi
